18815	636880
44439	555052
28675	588412
31570	596057
44349	591112
58820	640764
28253	587508
32460	536409
54352	597263
64030	581288
41580	540661
15796	624919
52432	582483
113717	567377
138252	602235
122754	624949
39516	554057
59275	531340
57140	534310
27440	547293
87032	556061
87242	639053
83875	546319
176367	561157
136674	606519
67122	537240
2439	554382
2076	630921
92384	618832
193403	648878
86343	528370
37702	532194
19648	544898
49290	621785
49060	584077
3182	539709
61955	528052
21138	601407
31093	534613
6682	616471
64223	616348
94	603863
59549	538363
69869	583924
51490	537644
50226	572307
105656	556669
54282	559592
3874	562627
21821	631548
78851	630877
42504	570547
42106	610282
126238	607580
110817	527201
3249	582487
108807	650205
182650	759246
32	584106
32	604164
42514	634677
7122	627735
63074	612242
52156	543935
7230	598280
57467	621655
6832	616549
9152	532814
76852	580880
87458	626272
70375	603202
33473	660685
105559	648268
193490	538182
32052	593380
10300	532198
23544	555946
44035	592459
7449	590848
58417	544194
373	603218
566	571384
126380	594722
101899	571165
25234	529200
29808	634338
37448	574275
26726	529296
56783	554007
148891	569990
49868	561851
77057	650663
57145	568650
149405	530248
23793	610101
11943	566025
145557	630600
175484	532907
60008	604585
24767	611153
22	551111
22	543663
28266	596810
193547	550295
160032	562620
219	574536
23002	634901
57550	560276
18159	569672
80230	559355
41634	545267
2333	534943
43425	542178
193563	634461
10129	543751
44070	532957
1547	548538
77363	597426
68956	563845
214125	561961
59318	535898
73342	576538
74310	533348
54151	632803
29380	647784
9064	562897
7950	562029
83730	529115
67523	626867
3943	556152
84195	531569
48956	645372
52838	629828
99494	666119
179359	560254
193580	634108
75090	620323
64834	533539
297846	535703
6570	610785
12408	639503
17870	528721
7954	532631
24546	616108
18438	623099
38275	642066
59987	605401
41132	538573
67240	562396
44919	554482
77611	589897
58968	578887
10322	569631
157638	626805
20971	540628
81437	592780
193094	644879
66607	555454
46261	593538
89597	604718
151145	583781
20373	591085
15186	544763
17802	594519
24678	599207
30128	573810
87372	554582
6698	598360
66049	580964
622	535277
27953	586897
56824	577338
42714	569160
9241	632792
39406	528635
58184	614511
70324	662659
70145	630714
47101	584229
163108	597101
52194	605383
50438	614301
24558	575307
32272	570470
49096	581233
39508	575779
99282	592729
21567	526516
25328	560616
28954	617677
9532	548036
30084	566864
19349	562796
25946	541882
40806	587392
53313	611100
66441	637412
9132	577985
63127	606564
30133	576373
68635	570634
55265	615868
25907	577126
43397	551052
49706	595578
5711	541510
43597	570384
54558	531335
25680	605041
20872	541961
127777	602324
60565	633699
16601	552242
104142	631096
15194	593845
48004	609618
26674	614309
49091	621533
65090	617583
101010	661112
77637	568320
99135	747454
93926	575001
99151	543294
25789	587307
43524	547776
9445	634133
43231	572291
21288	633898
38723	554427
9487	554354
48638	533659
57939	610590
2086	627870
75717	731285
2726	578907
42560	624470
46614	563551
50655	538525
7245	535670
73658	570241
49678	588457
10052	554261
22135	598626
27991	628506
55753	603565
11100	554722
40186	534758
159909	652554
62225	627811
25292	582186
7373	583971
2023	644107
190371	618732
98865	575989
172	627300
27902	587055
77744	603745
16608	592051
7970	608611
107292	658668
53999	549518
10815	553356
1325	632442
2356	541336
56420	565579
58758	649549
22299	544777
32207	605308
14033	551170
24145	607780
46328	582467
382	559741
382	567170
30104	589281
43926	589553
57419	539763
24779	584677
17805	591757
1155	598352
18490	557685
10417	601859
52123	576935
21692	598535
84637	593024
10451	596909
156903	580382
19749	585539
23247	652262
30578	592106
35466	637293
15776	635947
39151	547319
8996	558665
35763	566190
10785	531622
16091	603028
19162	571995
23178	615785
28519	533563
32175	622983
34286	644111
35134	601528
35790	552989
46445	563926
3905	561253
67166	528242
838	548156
18690	589000
6639	545356
24116	605121
37554	532402
33444	569403
9421	569109
319	543449
29813	550199
32664	576537
4652	616006
44871	645923
64038	539349
53743	633680
24934	580890
23130	615028
24410	537658
30013	578984
40847	582657
43784	599197
8732	545876
51757	587583
53736	526235
61202	555683
61870	639724
19620	581748
23738	541099
8855	567244
18	530128
18	555974
18	593897
18	533251
60336	606203
42625	599853
43104	531063
15201	598469
216753	582810
8651	579220
20440	599957
28323	550186
39871	591909
40997	529743
51499	597456
6663	565539
51507	602843
12418	626657
42897	624392
19783	582507
31182	548338
83647	553675
94115	579122
4257	640413
49102	564097
28079	553700
224938	736244
117325	589288
67083	578468
48069	548253
15219	623242
40854	541903
70265	530291
141824	621004
37889	589555
75812	663372
20745	581934
78924	628122
8879	544694
29209	563211
47132	544300
155914	624100
147185	544868
160072	653340
534	525828
26262	599677
38109	593080
44077	598622
111123	554311
67978	557322
193977	614507
1468	552066
912	556740
81238	700389
193997	597753
6705	605876
85858	565543
58092	634622
153124	625330
9375	575042
62768	643126
57359	624564
120888	574177
36788	540992
194015	586789
47554	587160
4944	561480
4402	575177
4402	525778
101755	568820
157470	642065
102996	643186
107254	568757
89380	575896
176012	558163
116161	542903
39431	536995
56954	604044
14490	592214
19114	544116
26737	597064
30272	619553
15209	655707
65728	558709
49604	651504
86560	526618
84377	574265
19499	548404
615	530542
143422	554386
60412	615773
25763	529168
44994	586331
60342	606709
137335	595289
49975	582963
55650	534689
493	540450
493	550099
493	568507
81997	660703
54670	548223
194132	634643
21952	637137
27117	554668
33451	623220
96283	540599
112690	569408
81196	555653
126364	585335
126577	591836
122691	561326
68002	755595
56887	608160
53140	638219
79196	545297
139573	631900
2282	613221
2282	540606
2282	565688
146738	595825
1684	574220
37186	546038
57250	546542
78951	534127
112315	530138
6889	548096
54177	571844
25768	555944
160378	582216
16135	538811
117328	583376
132134	621131
49599	610103
137703	588154
71644	603390
68013	579785
71515	605857
160577	698891
194252	657771
51882	584023
33466	641297
34140	610200
105	528584
113815	596471
34586	649305
32894	653542
58041	588335
102938	556065
106034	594830
43690	558724
102366	538531
194330	598132
301795	584657
14204	601069
32524	572002
53007	592076
162839	555018
44282	562745
32406	558822
65178	614407
9329	572478
2112	538336
50087	623948
52718	565473
74436	667306
29228	526422
37781	561478
1824	554246
68064	587158
73640	635048
38730	534561
73646	615411
11813	663036
37670	554254
60014	628828
16350	658885
60985	551199
66278	546618
30950	582432
56614	538981
66616	638871
194341	656746
89658	581721
19251	594328
21685	603778
31012	561493
24986	530103
46557	534437
56898	645334
89198	625870
146380	559758
93593	549722
91541	609118
26882	576324
73587	613516
43725	588690
9501	535443
23270	560764
8841	615016
35250	587352
49910	586204
88651	627085
2392	553628
120916	588599
26681	630917
3284	668278
46401	639969
62315	534333
47090	540635
43239	546169
78227	537698
113212	611130
39352	641413
194401	578391
19080	612739
26811	562404
38168	556417
29924	578291
13022	579947
5147	603066
53964	574686
59699	621633
9701	558766
41979	526753
6908	561533
50817	549935
26269	552653
46429	560545
135275	648974
87378	590577
1451	618263
41355	615489
1583	534427
131924	622979
49398	602260
57461	555600
50811	587898
27529	534875
48169	571518
28430	578973
79276	526506
26197	634786
110193	563274
61313	631807
37663	565181
58193	609436
8737	598715
31175	649486
34196	598790
80640	592309
54684	619999
126235	592380
16142	615758
3095	579231
24305	559824
39339	555233
46267	548058
40697	580614
34579	530392
8052	578943
1591	551675
51202	588231
36112	534327
4275	583040
148239	585491
40775	606296
908	557159
60175	649845
9176	560490
28904	531017
34908	567869
50830	582125
108857	547072
60686	662674
50824	629391
60814	544067
14497	597336
23572	533314
33478	639885
56914	579632
52707	618867
108578	647934
126546	564177
85917	525846
39491	554915
167323	526335
32058	615293
36244	546452
48127	571095
7327	532831
50256	532496
134	597720
41001	601787
45726	570921
63498	603249
68719	606809
15226	574597
45378	568962
15232	602985
5266	630264
44987	557481
12713	576395
218321	612870
58559	552442
109081	582643
51182	548128
65934	629044
55131	589143
18504	562926
56024	578021
24153	630410
32281	606292
40747	588307
65566	539839
51482	531505
45000	533764
33174	590080
33485	594861
301233	603593
18188	627866
14559	613443
8990	527934
37233	556261
21710	655730
26744	539140
32797	586389
46580	638151
66137	533022
57488	556463
5336	617955
33491	532823
15248	556997
44127	637240
39298	562182
4103	545874
59711	528164
55992	561855
19945	566146
56864	598276
29511	550829
16648	527489
48466	579165
63798	649135
442	563782
94234	563242
9026	531396
194472	548119
52033	578713
45664	597390
42721	607730
54659	572388
56920	540893
40317	586657
15702	623020
40546	578675
31674	526520
106105	564812
41952	595022
37610	546514
46882	625354
154098	592847
57980	594336
53244	616970
6643	591781
32471	584732
49733	600130
98898	570682
213276	590171
33274	560513
6488	550280
76896	551715
59437	567376
8739	546778
24812	623509
54894	640308
31592	535089
46215	565960
12341	592923
41139	550778
32080	582222
9454	610276
28452	557034
29802	621712
34353	567823
8820	607665
62242	633667
35820	563330
3666	549903
63702	549522
110783	549407
100197	557407
1830	527442
4197	547211
50837	549231
104689	547154
66473	526351
612	590926
1219	571139
49626	565034
43150	536454
592	588955
45007	586254
24311	533190
36718	566157
47122	558936
49553	547777
87389	614906
25784	537550
219221	593643
23031	614098
45401	575937
33319	539254
56029	606950
41176	572732
72689	585231
50493	573765
27254	538331
57284	582083
44082	605719
1141	619628
10602	539151
36129	544649
48472	610743
43283	566470
52630	618297
11306	562108
37457	545769
12706	572844
4355	549240
28540	526456
12144	597756
107771	642378
49768	537552
31030	563104
35490	607557
47673	578072
353	663004
353	589505
353	550069
45014	534495
59752	538356
43939	641998
59211	585581
65169	631040
51099	569326
115811	585136
122868	544889
194523	623595
89879	604122
76978	564832
160424	637865
194572	601007
89661	610856
155058	570141
194636	611630
111424	626408
121957	628635
228480	626081
194672	617426
148173	593278
131611	627491
98703	659498
178036	567615
159877	585174
159985	543335
194722	633083
4802	565027
159678	615054
194733	603360
6638	572198
105638	537105
194757	640556
23452	543438
35276	543298
3733	657848
16344	650393
39263	540429
60303	578771
8873	555986
59079	585731
55324	597819
45883	629621
57946	591257
39932	552625
39010	612272
98452	560419
87670	560126
1470	530201
96389	631060
131739	621184
85912	580454
96361	601788
42880	583590
8817	586777
142360	533286
10022	633448
242643	566051
49491	588311
62815	564219
38141	558453
6306	546776
117712	568923
151076	581912
44840	629736
41361	539223
47128	605379
82828	531104
502	553464
1318	562195
28971	576832
36726	569058
12354	596388
50369	577059
39605	577962
553	538468
83114	639163
15047	619857
60081	623865
54862	553748
123782	553216
44962	549605
2398	534723
237676	555126
40859	595008
66308	528951
86506	556100
62581	615790
45020	582324
115630	560979
13597	606478
65891	637292
37598	630662
34190	553742
3180	600102
9311	614624
42994	550977
52452	602450
34154	535517
65500	531299
63375	608805
78014	549334
46707	601916
64278	551919
26302	603499
43311	606199
21327	599371
19864	601966
29031	540165
28022	598805
66272	593853
57040	606082
65902	532026
61811	580593
32531	609563
27785	643843
13398	587011
112104	543815
22181	546544
5237	539395
28909	604973
39155	561713
87383	538924
9158	622835
34557	577671
45405	600160
46366	542703
48083	594926
2436	629634
65570	601186
21620	606328
4001	619611
3412	580033
45366	623367
59481	656215
17743	631851
51222	564186
38472	558474
28534	565446
46726	594382
22760	566576
31047	546987
19968	626601
57560	616445
33497	610889
47355	568564
46278	608086
10034	536046
30585	645027
56631	542372
61733	647653
23881	605633
40070	537423
55408	616571
16153	599334
19286	632895
9477	574374
53845	607360
10437	534925
4498	549030
8896	628336
39685	590215
26607	566274
194930	578561
42674	539047
60315	568573
105887	536027
145363	644353
48352	574434
190134	621943
94151	540703
1771	527566
52212	615382
124316	587585
42362	647995
132496	593995
44588	556272
56204	536285
36808	532406
14217	645595
28978	637033
129558	528036
28260	553018
55337	599549
160832	553461
58132	601135
17978	568434
18093	538580
401	628076
44935	527085
65274	590021
9246	530677
62981	550227
33325	564373
13030	553141
208524	584087
9486	546809
34665	573582
42182	628795
23865	566433
43011	655528
168934	609407
47683	526594
59141	604074
134634	575418
39998	615185
87531	568861
155976	597525
73786	541838
165431	616516
35064	667776
21231	549311
42678	640263
67159	615643
48981	592750
70006	541588
46772	605032
61498	558950
47308	609154
25410	626582
39016	616812
22390	568694
49035	561929
55279	547396
19387	549513
50573	588540
8187	586989
59887	611089
17931	555145
5286	592529
44516	634512
52069	556864
39728	556721
19921	590942
49018	562388
66465	595287
24319	582548
37903	555517
147137	552987
39305	563500
28691	553326
35903	533951
18510	544553
8913	564838
59403	656073
15241	529518
49345	594205
28045	545224
18173	551369
18151	653269
14477	559318
54487	534063
34326	641596
26614	596682
59719	548255
44390	542392
65622	580865
38197	556007
1959	614860
13280	558127
34434	590163
24415	591435
38426	547758
72141	644910
55625	539786
43403	586375
65955	579269
47509	596459
42356	552613
20913	542592
8883	655742
47267	558389
24126	583563
6079	572815
57128	632989
209968	553085
15919	646311
41536	583599
42599	650577
60645	560293
45032	610746
50850	565847
4924	567212
24658	525938
134668	619665
38204	531169
225306	583776
19396	618462
34506	559168
2815	640307
60352	561619
61008	542870
9861	538153
14757	618795
45025	643588
3745	546982
48740	558966
35226	591545
39944	561324
62905	531268
10424	599789
12677	586679
33510	552773
49107	535840
38481	531470
7693	563136
3399	665873
8716	598291
61208	541189
62374	635099
63592	638001
45052	544724
8645	544618
438	599779
23915	552926
73530	611753
55568	596310
35829	596981
63135	535004
47608	575195
61322	536299
10588	528970
29116	559039
36434	569847
73692	530655
13858	545790
48912	536199
5981	577451
508	552545
7610	661494
18137	547256
55229	589102
56636	565779
8502	574687
24552	599993
52296	655778
26347	579189
55556	550771
1490	527924
33504	571659
50844	649313
49985	599223
4009	604915
69218	608791
34782	658944
64047	546916
85566	565190
33515	637994
4853	586999
8752	658232
52578	622946
34010	637035
152088	609432
45489	552063
29386	605274
29724	543257
35868	633206
40199	564986
50854	572386
43882	630113
74066	558289
47231	604118
53180	565063
7647	598005
19274	623298
28391	587181
50862	630760
38754	592976
38762	650021
40511	530861
60961	538434
57157	593618
40863	552593
81809	568186
32670	565928
51650	551464
17247	612392
65683	526058
86580	549647
41182	586259
65425	610932
59199	563400
60787	586718
65907	532793
43317	620693
41229	560168
58745	557103
33521	555429
33528	544107
139300	637375
39808	597864
33019	543212
47003	561424
53669	551523
56228	557168
465	548314
39612	584111
57305	631239
19661	536432
55061	529381
66870	617564
11016	528844
40203	534112
28133	562886
6668	573788
35326	571009
42799	598773
51602	569062
17341	606119
52061	610269
57224	604809
14148	549382
55362	557669
59164	635547
9357	565453
35835	532460
50312	591747
2082	539790
101815	543468
25346	598629
12425	550159
26400	538394
63886	640920
34673	565627
62991	565517
30371	596901
43933	638021
39733	556627
47349	549502
48817	547921
50796	542992
58714	640877
332	544495
183120	594581
15925	541669
9320	590071
8469	616426
28553	562929
32476	637261
41640	586173
43057	532450
232	527652
232	596547
49111	581656
59525	550717
64419	614910
29299	582699
63947	556882
40614	637085
20218	572103
22669	568935
40868	529553
160622	648301
99714	618850
145386	598788
13756	578801
12517	657933
57670	593563
64796	729731
42999	560499
7306	564170
65874	554765
17863	570616
110587	579855
961	559290
30098	529126
34448	549243
79719	627143
62600	559166
61073	597265
55344	534654
56772	532665
33007	535000
67000	596578
3181	538840
16660	591699
31525	575523
2966	586572
9107	556858
48334	544087
50520	594836
1201	573556
63090	600486
73985	555571
44293	645112
3217	575108
3217	579134
57291	555974
79081	529438
180149	674964
53378	549965
34752	640807
38293	635155
30752	649347
30612	585251
429	590035
136407	565616
27137	584682
36053	605000
61015	529087
41192	535424
46289	550010
7040	582099
70809	612874
18903	567392
31100	634173
27576	563489
21194	578153
23170	647719
34686	572661
2934	542599
54361	542143
4429	550832
49728	587537
21889	606994
53396	546532
47169	572479
124858	656080
50394	531142
68999	606272
57494	544472
41916	595804
43611	551494
20925	594235
40031	545907
131841	612163
107127	645575
161554	601567
45474	600906
13722	573955
93812	615001
59954	576679
59085	584113
775	568446
34901	593013
6886	602134
43297	587360
7491	533176
158	532469
1915	573416
109842	567504
5572	573169
149842	545771
7995	526674
84017	553250
25247	579671
135184	554448
133843	574848
135984	559518
76339	616129
14294	547471
9237	556427
32294	541965
57272	583288
38944	544302
10214	608744
15018	552321
9363	599106
34397	589583
43322	571100
13483	597534
46916	598208
44106	582401
15069	579892
49208	589301
14336	602565
15887	603643
17459	565403
37561	562050
29234	538341
57681	580648
29339	646360
78476	551669
27946	572627
39021	560192
22769	626650
60362	618581
244972	559446
45046	573921
49203	549914
34484	576924
17158	570593
62322	602587
217	527398
217	613253
22731	588807
28756	622585
30113	655150
33544	638750
35319	576045
482	527398
482	613253
482	626015
39003	542413
46272	543412
6243	585282
11202	635600
44676	569954
2776	543859
2776	527674
8240	534200
47427	551082
42652	535593
65854	584153
59842	605954
63709	573290
20759	610878
60296	561803
139273	569830
16793	565383
41544	599419
43116	529627
51576	530686
59101	557293
78064	540128
13502	544006
33361	543487
34883	553797
70191	630369
35031	627080
58728	607550
51845	547568
66154	638228
44195	579020
2285	558423
2285	536124
41710	565529
53017	610553
118226	602046
50374	551229
290460	527199
31322	529780
51583	607306
55574	572404
23664	546468
53081	623676
38688	603212
156413	608760
20006	563339
19507	636404
38531	537655
42072	606713
43842	575992
3660	579115
4088	627849
60939	590037
49927	572537
28983	623340
60290	548170
53327	609991
130125	617857
53239	587758
126236	600737
17552	640664
18100	633627
2941	639486
47701	559427
2997	624130
13044	570159
23948	557134
11176	573481
31514	647771
54424	665654
150944	633444
665	549028
43125	635218
21717	539593
35149	529741
153383	552224
43518	534438
126237	546935
46858	575905
13730	601920
65216	560523
34566	621421
38432	540437
8075	580656
47998	588628
20662	602133
37788	534061
54269	549412
23351	540293
2936	623178
58149	551789
62594	579297
20021	566673
37173	539672
148232	564586
27749	565690
16750	638732
50503	615425
17857	559712
49387	558642
57955	578546
24698	587807
19408	623603
32899	561457
42681	571672
66728	608154
34246	590054
15256	591334
28317	543577
49456	639000
36615	603777
926	620846
28340	603827
71486	591598
43513	638849
42027	642427
8826	556161
55619	542671
60186	600054
44405	559048
37836	526592
43528	608826
12569	654007
914	555493
9199	525768
25777	542115
53384	591849
36216	538379
23923	572360
62247	590161
133089	533392
7509	581406
36286	533841
37908	536748
18823	562706
49117	567226
42436	528081
29334	572710
27790	582664
61607	595819
62345	557973
22698	567169
79899	557390
8607	597614
55369	565923
1143	559186
59797	558649
238589	549356
50567	588492
1365	638690
1365	633518
32659	572372
66298	620528
44202	640207
72223	625190
49932	566271
32575	607671
53474	535637
19999	613920
12734	607956
86665	602611
31312	532404
54870	548390
50179	628981
75100	663201
32214	616317
61651	642389
799	581526
56537	550443
268749	644073
18122	614513
47055	591326
67102	614790
9616	635967
36342	540630
29876	552237
52526	641225
73954	624333
9305	579790
13084	560700
59097	600977
51621	611178
55980	596170
57555	661275
44643	632643
49916	589470
60590	590305
46910	538826
18917	606848
26995	563788
36460	558728
27268	609813
61823	562045
12740	545270
34603	565493
43656	555506
20347	569943
24044	557786
46828	538251
44705	627702
55806	602753
59532	618487
61508	530162
52243	579228
27261	601314
34524	587467
8718	635660
55485	536778
54612	535928
53403	549808
25773	543325
31410	645984
65742	535251
62852	635338
10207	533641
9876	565020
63882	643478
16994	560300
6997	618377
745	528860
4284	558357
68043	658457
8746	622735
44808	565163
9230	646420
195102	621801
216533	659884
164991	652895
55117	559344
19788	605143
70242	618620
44360	534296
38770	528110
116604	619829
4095	563563
39875	569312
52513	543485
108317	545692
58764	527871
72898	629107
73032	558481
64776	527247
72500	589008
76411	566566
65534	614458
214171	649023
58678	609613
31446	609963
76448	552871
131207	580327
64867	601208
30202	585888
46188	616441
189577	605266
51174	552933
27377	587785
45039	589389
70621	528996
26029	620239
7567	594617
9511	627584
8838	610875
44087	635527
651	542154
55944	604048
23104	543735
35916	526428
25258	566161
36016	531836
902	628463
56836	584192
3330	562979
25334	636538
37855	568899
282258	527034
20834	546444
28684	540046
17850	603171
148509	657544
3347	583225
29887	552140
5150	605931
62842	531419
62254	590083
11043	526586
28831	565434
6689	568713
4013	584656
51	637648
32065	528991
63264	601006
69342	547810
4467	547716
2892	540606
195250	663427
77362	649538
77361	529333
87597	541731
24946	605563
30158	573144
52115	530949
13309	596354
13144	616206
31327	628036
48478	580183
33532	613544
195254	643946
99515	547521
8487	578663
66413	596429
26585	648426
54708	609722
63572	538439
47470	540180
73653	630795
30956	542546
51230	606599
63281	545777
122876	568778
195304	540504
99437	595516
92017	538390
195333	639662
72240	537473
69376	665189
152093	607898
568	557770
568	568507
568	533251
22776	575754
21335	587385
37915	594994
52379	626552
3940	530142
61215	530279
1180	555891
13902	550465
18127	615258
64966	533835
121025	538565
11050	606370
57516	528683
43662	531257
29048	528850
43919	656766
3652	629731
3652	611116
58493	537916
77734	529331
195393	536040
53481	620773
73697	566337
59217	595986
195411	607597
122675	663002
16356	645810
16368	574680
45650	549186
19060	605909
195434	633642
3276	588058
59994	632148
103365	636887
37999	606038
40881	578099
77874	543661
71426	531083
67726	748142
132629	596842
3383	608414
157930	552383
41119	582565
85657	604221
195490	654102
103757	607394
45890	599507
15695	550291
50097	536970
21588	620058
43909	626679
16466	612063
68800	576125
85663	573976
80864	595029
56244	556797
49991	641152
26165	551498
99068	645498
273818	544401
220414	616402
66626	532989
147202	549439
9072	604817
1013	541477
1013	591355
1013	568507
1013	535658
24059	573793
152463	632253
37477	614830
30657	611675
51750	529420
98062	559853
8603	560323
10932	546446
16287	642013
64544	634505
4856	570452
6453	616061
69028	605497
8108	549052
65053	595394
840	566925
69558	594215
3220	596342
74353	553843
4380	596770
70197	532200
10228	605139
37961	590209
29238	635916
65401	594263
1658	614018
1658	589505
38386	545762
47593	538100
48399	596526
52843	545262
44847	596448
57974	585932
6805	580971
29519	562481
41188	621741
47441	593084
55171	609914
21785	639174
9360	614816
41717	561651
38638	570409
44099	641838
3477	592986
5086	575864
43079	625400
33149	593387
46110	650669
47464	551831
19793	648016
36953	624689
62235	599875
9491	583122
24564	541235
44511	557537
56469	601449
60348	593996
66925	599676
43131	593813
53096	544683
56842	544010
36733	534343
19954	552909
10611	577522
34991	638263
6081	632601
46082	615288
256683	562434
14752	593014
9307	637656
22054	528142
25127	575938
8822	568857
51656	558072
5983	610261
510	616354
40788	555535
55246	534959
38117	583532
65208	632724
7562	546914
15152	606958
44288	657261
6934	644294
32074	570783
65711	628955
59287	536166
24953	550115
40534	538558
27642	560758
64871	569406
18036	557399
25958	552175
691	596547
691	543279
21437	556338
39362	555545
47203	529834
42746	600234
50319	552677
52758	583814
55948	607082
59558	609795
50875	574110
42845	542696
17947	625490
50409	569963
22093	572979
65228	584075
47886	634367
56705	570080
57088	573447
44652	607383
19778	559192
30526	559850
40324	562700
9425	628871
759	582932
25285	646551
33418	595341
37675	550190
41932	604999
43333	557090
48708	533245
66261	645006
54850	592220
55881	573776
61516	540110
64348	562536
9854	618367
29180	596058
40079	586548
25403	564715
41144	572223
7008	551739
211519	617864
16965	578950
32690	530877
14860	538822
47980	600628
9432	550932
28859	552746
30017	526919
51803	539624
57349	552177
62606	560272
16178	628020
34700	582729
52236	543404
14866	574081
61897	540328
38283	589092
54369	678886
129925	588278
3160	596080
21188	616337
46854	566445
27868	561208
53511	545353
9392	563247
17538	641478
17544	593946
17600	564569
1952	596590
9214	551548
36795	654388
43047	579284
31356	575313
7205	532703
27273	585724
50190	588670
39027	589200
69755	567825
28016	646258
41656	549980
20655	578806
8960	606048
73715	563669
32822	608816
47145	530191
60449	610705
33537	609485
35876	527470
42535	620920
49723	552378
18910	655695
21046	628722
36578	632768
57531	550652
39033	577691
25598	542897
3464	595466
26802	572638
50092	581767
63403	615748
13612	568474
19544	603930
9642	532281
63346	531398
28028	549677
3332	540726
56169	591308
60695	601953
21167	562368
28763	566595
41827	624940
66303	615793
56710	608594
60871	635430
28770	615240
126	628076
126	653491
37843	585675
35842	533859
3093	574271
59855	539246
20771	531153
45845	543707
14301	566444
16362	652013
55632	536338
32554	569825
42064	616308
809	539137
55095	566687
56415	547247
23906	562355
53103	621549
45711	589903
37470	582599
11055	573338
66118	575129
5215	559741
5215	603776
825	616880
9115	565805
33381	622838
37491	601749
4484	593219
46515	569650
49046	553552
675	611116
57656	529962
73728	607561
27354	574000
27360	612583
3941	657447
63296	529140
26038	590478
32086	579552
52874	636497
20680	525776
65522	535380
15278	559608
20405	576351
52744	562586
59104	552602
109	649153
80761	660340
38050	560924
44303	607152
991	655043
34215	545625
765	616565
48388	535182
9118	536237
43732	546356
55748	530989
53319	529455
27916	562270
38615	585407
50671	583493
62410	551214
54412	665593
23239	555821
26231	591153
45806	579059
59897	534185
67897	596848
56988	599803
9518	586094
28919	570880
43714	610672
50443	598782
3630	548528
32288	590609
21056	540244
171634	572540
40874	562593
56514	538327
152732	556510
60193	589371
45057	656759
12562	528218
21242	640605
30563	534973
24705	636527
10041	623166
57828	545651
17609	589534
49503	601432
46759	559734
53158	543048
44399	608939
30492	654886
66798	661364
66631	597053
56492	649348
65149	533257
53149	568670
68545	554577
77162	590169
3897	584500
17631	540037
26914	578247
65355	585173
47616	626686
15134	578278
38778	588160
19740	564085
43737	573460
11195	553784
65326	549764
41747	552556
57839	637213
64814	574689
20265	639019
54196	648076
63966	615152
17078	607571
9755	600899
31437	598232
69164	548289
16169	647720
1145	663064
70071	577168
7120	536223
29392	619944
37680	528359
86428	553683
54400	659165
55271	629873
60018	632864
48162	601906
51949	567050
37102	526763
4906	529349
26354	570510
29191	531960
33331	582692
50788	527203
62510	604070
39652	554371
80428	527735
1147	596930
16971	562981
86882	544242
41367	544375
53529	558327
12693	571584
27367	622742
44864	561103
14536	613940
12597	563922
22212	640351
39438	571026
61724	541931
57296	574620
59455	596833
26083	572472
21602	580391
6436	625405
9020	613325
22783	571545
45064	580194
106031	570211
50325	563610
31845	585178
39916	546482
54067	630660
57448	615369
2144	560382
15305	633691
20867	527894
23256	599049
34018	646637
56671	538738
58984	582930
8475	532743
62613	581970
